Segment,RMS,SpectralCentroid,NoteType
4037,0.1045671467251239,70.09777556068562,Tap
4038,0.11930033542429509,60.43311841353493,Tap
4040,0.10019130692444068,67.26312210887932,Tap
4042,0.1011970312835127,70.89354812281304,Tap
4043,0.10040806517058949,72.85149045110508,Tap
4050,0.12711824672907268,73.88269516123586,Tap
4051,0.14189142874078492,69.59602482294774,Tap
4052,0.12318830131426034,69.64987176675726,Tap
4053,0.10729225954327097,70.44184637392297,Tap
4054,0.10965770577563867,63.68734384790235,Tap
4055,0.11020560354321206,69.73182507081142,Tap
4057,0.11585072973800196,61.4350276306252,Tap
4058,0.11017816431461103,64.31098537938944,Tap
4059,0.1205826798571047,64.12412386445878,Tap
4060,0.11389976316239844,57.348524394132106,Tap
4062,0.1096272925542207,56.97211879285512,Tap
4063,0.07628690082873812,68.02548900952226,Hold
4067,0.10960969195871707,58.03278170782851,Tap
4068,0.11094448030948445,65.53023070230647,Tap
4069,0.10914098894373411,62.607819066375015,Tap
4070,0.11073647743999723,54.70028634112321,Tap
4071,0.10265620160032733,55.10238950772387,Tap
4072,0.1080819844919368,54.644604309896316,Tap
4073,0.09614672923871284,61.38623032130293,Hold
4076,0.1094277531063373,69.12755378896428,Tap
4078,0.10833555565250932,66.32588983657868,Tap
4079,0.07471273853961828,65.74324304198484,Hold
4082,0.07404051901492509,75.09550130384942,Hold
4085,0.14511143767173104,56.043183775679715,Tap
4086,0.08735496099818796,53.14662714152497,Hold
4089,0.07488363215750647,61.888287702794166,Hold
4095,0.08682249912642702,51.16823165448881,Hold
4103,0.10655776800974089,68.52784468687106,Tap
4104,0.12546781869383872,58.921887634378024,Tap
4105,0.11802542929400021,57.388257994628994,Tap
4106,0.07286564867944946,57.12612493820524,Hold
4111,0.12432507840774704,66.16660500778563,Tap
4112,0.11257536960258321,64.9027053077181,Tap
4120,0.10974352238427378,70.24243422699585,Tap
4121,0.1029075182009774,59.76530103148759,Tap
4122,0.1338827421090374,51.786134195626694,Tap
4123,0.111379455846159,56.86660055177953,Tap
4124,0.1017092985342996,63.82814104236862,Tap
4126,0.10622911221452624,59.274508807412516,Tap
4128,0.1046335414815219,60.53804990140894,Tap
4129,0.07879241442059598,66.56307929781255,Hold
4132,0.07147252650527668,69.2429736759534,Hold
4137,0.10963369910748527,60.37858764173658,Tap
4138,0.10603522175754415,65.33177835215383,Tap
4139,0.11937076147452048,63.18507341779491,Tap
4140,0.1048022068547314,60.05357048762048,Tap
4141,0.11672230228966224,57.29628943110491,Tap
4142,0.08511890280556751,52.401908034113774,Hold
4152,0.08697169796840343,76.25723469972873,Hold
4155,0.1234046738940023,64.37798507673476,Tap
4156,0.1273917896014888,48.73791220853524,Tap
4158,0.10895773559864777,53.65556957115758,Tap
4159,0.10046425794219908,54.44972325616158,Tap
4160,0.10633672720103778,56.744704648270435,Tap
4161,0.10456477887301559,54.014637793316,Tap
4162,0.10097229845358902,54.062402415999905,Tap
4163,0.10405850074712164,58.65188468701163,Tap
4164,0.10967179194117468,59.49243754742663,Tap
4165,0.10409233397266415,60.92884087986546,Tap
4166,0.080161028292805,59.84345469503043,Hold
4172,0.0991411065047491,56.08640252833328,Hold
4178,0.07724050520806318,49.53748183792827,Hold
4183,0.08399581781760855,104.63126074998041,Hold
4191,0.10162457975659475,65.19074804972242,Tap
4192,0.10220545202501352,63.88538637705633,Tap
4193,0.09532976410326495,68.07197846884031,Hold
4196,0.10470747002779915,61.42985453178303,Tap
4197,0.08403590071054398,67.55355098266685,Hold
4207,0.11225174461987855,62.96374132165417,Tap
4208,0.10257825666132118,66.62143014987873,Tap
4209,0.08550191306245161,107.26886876792823,Hold
4212,0.08294564057141834,102.41478425144356,Hold
4215,0.12205279580598044,55.959685220576525,Tap
4216,0.11055150971137546,68.56139180300607,Tap
4217,0.11638641635228719,65.91813440880077,Tap
4218,0.10853403911949576,64.2388567106931,Tap
4219,0.10836576781185983,61.313398273992284,Tap
4221,0.10555350830441203,65.8554202725223,Tap
4222,0.09165305331914599,75.94992523124131,Hold
4225,0.08995698571328806,76.67632502378304,Hold
4228,0.10945938042382276,69.41187444809493,Tap
4229,0.09462439271666728,72.29205390957893,Hold
4233,0.10233593193994614,70.42510290516516,Tap
4234,0.12968006080355265,70.23277321872236,Tap
4235,0.11871406465726339,67.55456920324535,Tap
4237,0.10297078826699926,66.5682693005131,Tap
4239,0.10042136518746198,63.313938365169115,Tap
4240,0.10375328244203981,67.88723949018389,Tap
4242,0.11751225667329665,67.01240759776773,Tap
4243,0.11788873542832744,67.1118550057648,Tap
4244,0.10423430375825357,71.68494826863314,Tap
4245,0.1025176958135267,60.46305411291402,Tap
4246,0.10489608904314507,60.85618847053463,Tap
4248,0.10447221571874415,62.44996928522691,Tap
4249,0.10667334387515681,63.429509247233135,Tap
4251,0.11498034998870756,66.59306416230534,Tap
4253,0.11061731547850275,64.97866620206153,Tap
4254,0.10014307301804287,60.465693218827205,Tap
4255,0.10326782935243536,59.73669893952603,Tap
4256,0.10834135263568528,55.52626150817632,Tap
4257,0.11874044415840045,57.42722695342825,Tap
4258,0.09972225135589304,73.03110211529592,Hold
4269,0.11368884017827803,79.50392353382686,Tap
4270,0.11985845314317885,72.91424381426779,Tap
4271,0.1017356774184243,74.62551696785475,Tap
4272,0.10290860197211917,68.93150351714817,Tap
4273,0.08198525014715755,72.31568122806974,Hold
4276,0.10833150918769259,67.16542458513845,Tap
4277,0.10934595147307861,77.03001940309368,Tap
4278,0.10278389556309855,79.13015579476452,Tap
4281,0.11513004176128923,67.24491017251994,Tap
4284,0.1113061746628948,68.65498705031388,Tap
4285,0.08220662654061853,74.49916763893172,Hold
4290,0.11723483882792954,67.61413763552724,Tap
4294,0.10602479297513373,74.72661375729955,Tap
4295,0.10871486510659599,78.34790331434894,Tap
4296,0.11512264318470805,80.23422665257725,Tap
4297,0.1112492458242166,77.74210586614689,Tap
4298,0.12029761520026468,78.4119232355081,Tap
4299,0.12185104247331513,80.77832520447234,Tap
4300,0.09070414157284942,87.66759080411606,Hold
4303,0.07112136862683946,81.58277406842971,Hold
4312,0.10924284680933863,74.66073886686516,Tap
4313,0.1318739292779448,70.94804466957889,Tap
4314,0.11366214620441532,78.73081183158523,Tap
4315,0.1134149565925195,76.78730682615904,Tap
4317,0.10315271345268756,84.25279880885654,Tap
4318,0.0898321017090481,85.51443162665875,Hold
4321,0.08160976723763956,74.52175762321805,Hold
4330,0.12587745720605018,60.315097893491625,Tap
4331,0.10905230737420978,67.08243788189424,Tap
4333,0.13015356485532484,58.70117677885425,Tap
4334,0.10786818909790662,59.54229846118038,Tap
4335,0.10764618883803005,59.57847965522658,Tap
4336,0.12047578361444987,53.63198196730315,Tap
4338,0.1233199147548137,48.366467494966756,Tap
4339,0.08525983056716185,55.79737210181485,Hold
4344,0.11930694337419284,46.67127681547374,Tap
4345,0.08201015969510404,53.078791465484194,Hold
4348,0.07713581919849087,55.06054879689462,Hold
4352,0.07183891301530347,49.55706752850869,Hold
